id,path,labels
108,images/15645037421_5b3c90b55c.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '78.0920690167;437.187566708;435.267269929;72.3311786794', 'yn': '63.3697937102;69.1306840475;246.438086651;233.636108124', 'class': 'whiteboard'}, {'height': 17.922769938249473, 'x': 156.82423695968285, 'width': 177.9475015297626, 'y': 71.69107975299788, 'class': 'text', 'type': 'rect'}, {'height': 10.881681748222888, 'x': 378.9385644087031, 'width': 46.087122698355756, 'y': 75.5316733111942, 'class': 'text', 'type': 'rect'}, {'height': 12.801978527321054, 'x': 377.658366555971, 'width': 52.48811196201626, 'y': 91.5341464703455, 'class': 'text', 'type': 'rect'}, {'height': 19.843066717347625, 'x': 284.84402223289334, 'width': 105.61632285039866, 'y': 113.2975099667913, 'class': 'text', 'type': 'rect'}, {'height': 28.804451686472362, 'x': 282.9237254537952, 'width': 71.69107975299784, 'y': 136.98117024233522, 'class': 'text', 'type': 'rect'}, {'height': 20.483165643713676, 'x': 337.33213419490966, 'width': 92.81434432307759, 'y': 218.91383281718996, 'class': 'text', 'type': 'rect'}, {'height': 17.922769938249473, 'x': 151.70344554875444, 'width': 78.0920690166584, 'y': 104.97622392403261, 'class': 'text', 'type': 'rect'}, {'height': 18.562868864615524, 'x': 152.3435444751205, 'width': 81.29256364848865, 'y': 124.81929064138023, 'class': 'text', 'type': 'rect'}, {'height': 16.002473159151293, 'x': 151.70344554875444, 'width': 88.97375076488129, 'y': 142.7420605796297, 'class': 'text', 'type': 'rect'}, {'height': 74.89157438482813, 'x': 231.715811344511, 'width': 21.763363496445777, 'y': 99.21533358673814, 'class': 'figure', 'type': 'rect'}, {'height': 19.202967790981575, 'x': 261.80046088371546, 'width': 13.44207745368709, 'y': 126.09948849411234, 'class': 'figure', 'type': 'rect'}]"
109,images/whiteboard_lg.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '65.6997952605;2998.29974734;2914.6818261;137.372299181', 'yn': '47.7816692804;53.7543779404;1953.07573184;1923.21218853', 'class': 'whiteboard'}]"
110,images/10792831615_8fc95229fe.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '109.450852146;111.731078232;399.039565114;392.198886855', 'yn': '275.90735645;46.3645970894;50.1649739;269.826753553', 'class': 'whiteboard'}, {'height': 217.38155356678013, 'x': 114.01130431824132, 'width': 275.907356450144, 'y': 47.124672451539745, 'class': 'text', 'type': 'rect'}]"
111,images/29283672451_56e02f4c2a.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '67.6467072288;403.600017287;399.799640476;82.0881391091', 'yn': '22.0421855015;16.7216579667;328.352556437;329.872707161', 'class': 'whiteboard'}, {'height': 97.28964635156615, 'x': 75.24746085003945, 'width': 79.04783766064749, 'y': 34.20339129547247, 'class': 'figure', 'type': 'rect'}, {'height': 38.00376810608053, 'x': 153.53522314856534, 'width': 211.3009506698077, 'y': 35.723542019715694, 'class': 'text', 'type': 'rect'}, {'height': 59.285878245485634, 'x': 154.29529851068693, 'width': 243.2241158789154, 'y': 92.72919417883648, 'class': 'text', 'type': 'rect'}, {'height': 61.566104331850454, 'x': 117.05160576672802, 'width': 263.74615065619884, 'y': 159.6158260455382, 'class': 'text', 'type': 'rect'}]"
112,images/9342485007_f6937144be.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '153.632254046;278.155238904;276.538057283;153.093193505', 'yn': '56.0622962132;53.3669935107;162.257222694;150.936951343', 'class': 'whiteboard'}]"
113,images/19229216639_6085a97f51.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '11.4011304318;497.089286828;497.84936219;0.760075362122', 'yn': '15.2015072424;19.7619594152;377.757454974;377.757454974', 'class': 'whiteboard'}, {'height': 16.721657966675668, 'x': 62.326179693972946, 'width': 145.93446952735127, 'y': 18.241808690918912, 'class': 'text', 'type': 'rect'}, {'height': 18.24180869091891, 'x': 224.22223182587828, 'width': 52.445199986391856, 'y': 15.201507242432427, 'class': 'text', 'type': 'rect'}, {'height': 14.441431880310802, 'x': 323.7921042638107, 'width': 80.5679883848918, 'y': 19.001884053040534, 'class': 'text', 'type': 'rect'}, {'height': 12.921281156067561, 'x': 434.76310713356736, 'width': 56.24557679700001, 'y': 17.48173332879729, 'class': 'text', 'type': 'rect'}, {'height': 31.9231652091081, 'x': 57.76572752124322, 'width': 152.01507242432427, 'y': 35.7235420197162, 'class': 'text', 'type': 'rect'}, {'height': 20.52203477728377, 'x': 264.5062260183242, 'width': 59.285878245486515, 'y': 45.604521727297275, 'class': 'text', 'type': 'rect'}, {'height': 47.88474781366214, 'x': 328.3525564365404, 'width': 171.01695647736477, 'y': 48.64482317578376, 'class': 'text', 'type': 'rect'}, {'height': 20.52203477728378, 'x': 198.37966951374315, 'width': 92.72919417883779, 'y': 71.4470840394324, 'class': 'text', 'type': 'rect'}, {'height': 28.122788398499978, 'x': 57.005652159121595, 'width': 135.29341445764857, 'y': 90.44896809247294, 'class': 'text', 'type': 'rect'}, {'height': 32.6832405712297, 'x': 51.68512462427025, 'width': 133.01318837128372, 'y': 152.01507242432427, 'class': 'text', 'type': 'rect'}, {'height': 21.282110139405404, 'x': 239.4237390683107, 'width': 145.17439416522964, 'y': 163.41620285614857, 'class': 'text', 'type': 'rect'}, {'height': 28.122788398499992, 'x': 258.42562312135124, 'width': 166.45650430463508, 'y': 103.3702492485405, 'class': 'text', 'type': 'rect'}, {'height': 53.96535071063511, 'x': 182.4180869091891, 'width': 95.00942026520269, 'y': 185.4583883576756, 'class': 'text', 'type': 'rect'}, {'height': 42.56422027881081, 'x': 111.73107823187833, 'width': 59.28587824548647, 'y': 278.1875825365134, 'class': 'text', 'type': 'rect'}, {'height': 44.844446365175656, 'x': 31.923165209108095, 'width': 151.25499706220262, 'y': 326.07233035017555, 'class': 'text', 'type': 'rect'}, {'height': 34.96346665759461, 'x': 310.1107477456215, 'width': 66.12655650458106, 'y': 333.67308397139175, 'class': 'text', 'type': 'rect'}, {'height': 52.445199986391856, 'x': 271.3469042774188, 'width': 229.54275936072963, 'y': 286.54841151985124, 'class': 'text', 'type': 'rect'}, {'height': 27.362713036378352, 'x': 279.70773326075664, 'width': 19.001884053040556, 'y': 338.2335361441215, 'class': 'text', 'type': 'rect'}, {'height': 25.082486950013504, 'x': 2.280226086364864, 'width': 21.282110139405397, 'y': 338.2335361441215, 'class': 'text', 'type': 'rect'}, {'height': 22.8022608636486, 'x': 77.52768693640537, 'width': 22.042185501527015, 'y': 282.74803470924314, 'class': 'text', 'type': 'rect'}, {'height': 22.80226086364864, 'x': 45.604521727297275, 'width': 13.681356518189183, 'y': 11.40113043182432, 'class': 'figure', 'type': 'rect'}, {'height': 12.161205793945939, 'x': 210.5408753076891, 'width': 15.961582604554053, 'y': 17.48173332879729, 'class': 'figure', 'type': 'rect'}, {'height': 18.241808690918912, 'x': 303.2700694865269, 'width': 19.761959415162153, 'y': 16.721657966675668, 'class': 'figure', 'type': 'rect'}, {'height': 20.52203477728378, 'x': 417.2813738047701, 'width': 15.961582604554053, 'y': 13.681356518189183, 'class': 'figure', 'type': 'rect'}, {'height': 15.961582604554046, 'x': 212.82110139405395, 'width': 50.164973900027036, 'y': 46.3645970894189, 'class': 'figure', 'type': 'rect'}, {'height': 26.602637674256748, 'x': 183.17816227131073, 'width': 15.201507242432427, 'y': 63.84633041821619, 'class': 'figure', 'type': 'rect'}, {'height': 17.48173332879729, 'x': 199.8998202379864, 'width': 57.00565215912158, 'y': 109.45085214551347, 'class': 'figure', 'type': 'rect'}, {'height': 28.882863760621603, 'x': 177.85763473645937, 'width': 9.12090434545948, 'y': 118.57175649097292, 'class': 'figure', 'type': 'rect'}, {'height': 10.641055069702702, 'x': 187.73861444404045, 'width': 21.282110139405404, 'y': 128.452736198554, 'class': 'text', 'type': 'rect'}, {'height': 11.401130431824328, 'x': 185.4583883576756, 'width': 54.72542607275673, 'y': 168.73673039099992, 'class': 'figure', 'type': 'rect'}, {'height': 22.042185501527, 'x': 167.21657966675667, 'width': 12.161205793945953, 'y': 180.89793618494588, 'class': 'figure', 'type': 'rect'}, {'height': 12.92128115606755, 'x': 172.53710720160802, 'width': 88.92881736822972, 'y': 292.6290144168242, 'class': 'figure', 'type': 'rect'}, {'height': 22.042185501527, 'x': 192.29906661677018, 'width': 72.96723476367566, 'y': 337.47346078199985, 'class': 'figure', 'type': 'rect'}, {'height': 47.88474781366216, 'x': 268.30660282893234, 'width': 38.76384346820265, 'y': 326.07233035017555, 'class': 'figure', 'type': 'rect'}, {'height': 50.92504926214866, 'x': 67.6467072288243, 'width': 39.523918830324305, 'y': 271.3469042774188, 'class': 'figure', 'type': 'rect'}, {'height': 51.68512462427026, 'x': -0.7600753621216221, 'width': 28.12278839849999, 'y': 325.3122549880539, 'class': 'figure', 'type': 'rect'}]"
114,images/9342485247_630cbe08b6.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '64.1482043209;279.772420526;277.077117823;66.3044464829', 'yn': '17.7889978369;16.7108767559;186.514947017;172.499372964', 'class': 'whiteboard'}]"
115,images/28465640451_30b6b91380.jpg,"[{'id': 'black', 'type': 'poly', 'xn': '18.0507897235;499.104335855;496.396717397;1.80507897235', 'yn': '31.5888820162;14.4406317788;370.943728818;371.846268305', 'class': 'whiteboard'}, {'height': 52.34729019821559, 'x': 34.29650047469298, 'width': 401.63007134837835, 'y': 46.932053281158815, 'class': 'text', 'type': 'rect'}, {'height': 39.71173739174978, 'x': 33.393960988516845, 'width': 377.26150522162277, 'y': 125.4529885784822, 'class': 'text', 'type': 'rect'}, {'height': 40.6142768779259, 'x': 37.00411893322137, 'width': 379.96912368015114, 'y': 186.8256736384591, 'class': 'text', 'type': 'rect'}, {'height': 37.00411893322135, 'x': 35.19903996086911, 'width': 324.011675537231, 'y': 244.5882007537315, 'class': 'text', 'type': 'rect'}]"
116,images/22435096164_d316673b0b.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '3.80037681061;491.768759293;489.488533206;5.32052753485', 'yn': '5.32052753485;5.32052753485;276.667431812;275.147281088', 'class': 'whiteboard'}, {'height': 42.56422027881009, 'x': 81.32806374701214, 'width': 362.5559477320074, 'y': 10.641055069702523, 'class': 'text', 'type': 'rect'}, {'height': 84.36836519549857, 'x': 49.40489853790457, 'width': 352.67496802442645, 'y': 106.41055069702523, 'class': 'text', 'type': 'rect'}, {'height': 31.923165209107566, 'x': 171.01695647736196, 'width': 260.7058492077118, 'y': 88.16874200610661, 'class': 'text', 'type': 'rect'}, {'height': 39.52391883032365, 'x': 281.22788398499523, 'width': 138.3337159061328, 'y': 73.72731012579605, 'class': 'text', 'type': 'rect'}, {'height': 53.20527534851263, 'x': 185.45838835767253, 'width': 143.65424344098406, 'y': 176.33748401221322, 'class': 'text', 'type': 'rect'}, {'height': 232.58306080921227, 'x': 19.001884053040218, 'width': 457.56536799720845, 'y': 44.84444636517492, 'class': 'figure', 'type': 'rect'}]"
117,images/27928032743_d052e2f2fb.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '25.7209502542;490.841467351;484.411229787;33.2228940783', 'yn': '18.2190064301;1.07170626059;367.595247383;367.595247383', 'class': 'whiteboard'}, {'height': 43.93995668425075, 'x': 46.083369205433726, 'width': 354.73477225578057, 'y': 41.7965441630678, 'class': 'text', 'type': 'rect'}, {'height': 39.65313164188484, 'x': 56.800431811348545, 'width': 335.4440595651339, 'y': 103.95550727737375, 'class': 'text', 'type': 'rect'}, {'height': 30.007775296561476, 'x': 51.441900508391136, 'width': 338.6591783469083, 'y': 165.04276413108823, 'class': 'text', 'type': 'rect'}, {'height': 36.438012860110376, 'x': 70.73261319903781, 'width': 289.36069035970013, 'y': 210.05442707593048, 'class': 'text', 'type': 'rect'}]"
118,images/c0399013.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '59.8112917489;741.914533821;743.187114497;55.9935497224', 'yn': '55.9935497224;57.2661303979;559.935497224;556.117755197', 'class': 'whiteboard'}]"
119,images/17678925412_6096bcd324.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '55.4855014349;468.206423067;465.926196981;59.2858782455', 'yn': '49.4048985379;51.6851246243;310.110747746;310.870823108', 'class': 'whiteboard'}, {'height': 25.08248695001312, 'x': 152.7751477864436, 'width': 56.24557679699916, 'y': 69.16685795306651, 'class': 'text', 'type': 'rect'}, {'height': 41.80414491668854, 'x': 115.53145504248472, 'width': 176.3374840122135, 'y': 97.28964635156608, 'class': 'text', 'type': 'rect'}]"
120,images/16613652189_dc66e1b07e.jpg,"[{'id': 'white', 'type': 'poly', 'xn': '39.0460345083;405.822719316;403.262323611;46.7272216247', 'yn': '72.3311786794;67.8504861948;303.406891098;304.68708895', 'class': 'whiteboard'}, {'height': 88.3336518385141, 'x': 40.96633128742683, 'width': 97.93513573400477, 'y': 103.69602607129917, 'class': 'text', 'type': 'rect'}, {'height': 10.881681748222775, 'x': 49.287617330185405, 'width': 93.45444324944245, 'y': 191.38957898344722, 'class': 'text', 'type': 'rect'}, {'height': 25.603957054641768, 'x': 66.57028834206861, 'width': 23.68366027554363, 'y': 206.7519532162323, 'class': 'text', 'type': 'rect'}, {'height': 8.321286042758572, 'x': 103.05592714493312, 'width': 44.166825919257064, 'y': 206.7519532162323, 'class': 'text', 'type': 'rect'}, {'height': 35.845539876498464, 'x': 114.57770781952192, 'width': 50.56781518291751, 'y': 218.91383281718714, 'class': 'text', 'type': 'rect'}, {'height': 34.56534202376639, 'x': 125.45938956774468, 'width': 99.85543251310291, 'y': 80.01236579575553, 'class': 'text', 'type': 'rect'}, {'height': 26.24405598100782, 'x': 277.16283511649715, 'width': 36.485638802864514, 'y': 80.65246472212158, 'class': 'text', 'type': 'rect'}, {'height': 32.00494631830222, 'x': 327.09055137304864, 'width': 73.61137653209505, 'y': 73.6113765320951, 'class': 'text', 'type': 'rect'}, {'height': 36.485638802864514, 'x': 303.40689109750497, 'width': 59.52920015204211, 'y': 112.01731211405775, 'class': 'text', 'type': 'rect'}, {'height': 14.722275306419021, 'x': 327.73065029941466, 'width': 32.00494631830219, 'y': 150.4232476960204, 'class': 'text', 'type': 'rect'}, {'height': 20.48316564371339, 'x': 304.68708895023707, 'width': 87.05345398578203, 'y': 176.66730367702823, 'class': 'text', 'type': 'rect'}, {'height': 35.20544095013244, 'x': 351.4143105749583, 'width': 47.36732055108729, 'y': 197.15046932074162, 'class': 'text', 'type': 'rect'}, {'height': 16.642572085517145, 'x': 305.3271878766031, 'width': 38.405935581962694, 'y': 219.5539317435532, 'class': 'text', 'type': 'rect'}, {'height': 22.403462422811515, 'x': 327.09055137304864, 'width': 75.53167331119317, 'y': 236.8366027554364, 'class': 'text', 'type': 'rect'}, {'height': 12.161879600954848, 'x': 205.47175536350022, 'width': 23.043561349177594, 'y': 220.19403066991921, 'class': 'text', 'type': 'rect'}, {'height': 20.48316564371342, 'x': 202.91135965803602, 'width': 22.40346242281157, 'y': 165.78562192880545, 'class': 'text', 'type': 'rect'}, {'height': 19.202967790981347, 'x': 202.91135965803602, 'width': 19.202967790981347, 'y': 131.22027990503906, 'class': 'text', 'type': 'rect'}, {'height': 10.88168174822276, 'x': 245.15788879819496, 'width': 48.64751840381933, 'y': 114.57770781952192, 'class': 'text', 'type': 'rect'}, {'height': 31.364847391936166, 'x': 131.86037883140511, 'width': 32.64504524466827, 'y': 120.97869708318237, 'class': 'figure', 'type': 'rect'}, {'height': 22.403462422811543, 'x': 136.34107131596744, 'width': 31.364847391936166, 'y': 153.62374232785064, 'class': 'figure', 'type': 'rect'}, {'height': 35.20544095013244, 'x': 141.4618627268958, 'width': 28.164352760105942, 'y': 174.10690797156403, 'class': 'figure', 'type': 'rect'}, {'height': 42.24652914015894, 'x': 58.88910122567607, 'width': 46.08712269835519, 'y': 202.91135965803602, 'class': 'figure', 'type': 'rect'}, {'height': 30.084649539204065, 'x': 40.96633128742683, 'width': 34.565342023766384, 'y': 106.8965207031294, 'class': 'figure', 'type': 'rect'}, {'height': 39.68613343469474, 'x': 247.71828450365913, 'width': 31.364847391936138, 'y': 72.331178679363, 'class': 'figure', 'type': 'rect'}, {'height': 22.403462422811543, 'x': 270.1217469264707, 'width': 26.24405598100782, 'y': 151.70344554875248, 'class': 'figure', 'type': 'rect'}, {'height': 24.963858128275717, 'x': 268.20145014737255, 'width': 25.60395705464174, 'y': 176.02720475066218, 'class': 'figure', 'type': 'rect'}, {'height': 25.603957054641768, 'x': 265.64105444190835, 'width': 26.884154907373897, 'y': 194.59007361527745, 'class': 'figure', 'type': 'rect'}, {'height': 24.323759201909695, 'x': 266.28115336827443, 'width': 28.164352760105942, 'y': 220.19403066991921, 'class': 'figure', 'type': 'rect'}, {'height': 24.963858128275717, 'x': 270.1217469264707, 'width': 24.963858128275717, 'y': 245.15788879819496, 'class': 'figure', 'type': 'rect'}, {'height': 57.631762899010056, 'x': 195.11088445139723, 'width': 41.85547026185091, 'y': 210.56521193269603, 'class': 'figure', 'type': 'rect'}, {'height': 93.04793004365314, 'x': 158.0848915274522, 'width': 45.075121820454825, 'y': 134.58143514964365, 'class': 'figure', 'type': 'rect'}, {'height': 18.35201388404232, 'x': 210.24324677683566, 'width': 6.4393031172078565, 'y': 148.1039716957801, 'class': 'figure', 'type': 'rect'}, {'height': 28.010968559854064, 'x': 212.8189680237188, 'width': 8.69305920823058, 'y': 189.63747680177062, 'class': 'figure', 'type': 'rect'}, {'height': 37.34795807980541, 'x': 198.3305360100012, 'width': 34.45027167706189, 'y': 160.6606127743354, 'class': 'figure', 'type': 'rect'}, {'height': 26.07917762469171, 'x': 200.26232694516355, 'width': 28.976864027435226, 'y': 125.24444562969231, 'class': 'figure', 'type': 'rect'}, {'height': 12.234675922694876, 'x': 220.8680969202286, 'width': 20.92773513092544, 'y': 124.27855016211113, 'class': 'figure', 'type': 'rect'}, {'height': 23.181491221948193, 'x': 236.96635471324817, 'width': 62.461240236915955, 'y': 109.14618783667274, 'class': 'figure', 'type': 'rect'}, {'height': 12.743748002642562, 'x': 218.54172106659388, 'width': 29.5546496231498, 'y': 93.00224606183835, 'class': 'figure', 'type': 'rect'}, {'height': 35.16498865425555, 'x': 323.3352203534148, 'width': 10.732171862013047, 'y': 144.31345993175012, 'class': 'figure', 'type': 'rect'}, {'height': 28.314666189140866, 'x': 326.0753493394607, 'width': 6.393634300773783, 'y': 193.6357816805761, 'class': 'figure', 'type': 'rect'}, {'height': 9.13376328681963, 'x': 341.1460587627131, 'width': 14.385677176740899, 'y': 215.32846948677272, 'class': 'figure', 'type': 'rect'}, {'height': 8.22038695813768, 'x': 338.1775856944967, 'width': 13.472300848058921, 'y': 204.59629762475964, 'class': 'figure', 'type': 'rect'}, {'height': 14.614021258911407, 'x': 330.870575065041, 'width': 7.307010629455704, 'y': 200.9427923100318, 'class': 'figure', 'type': 'rect'}]"
